2013 Federal Election House of Representatives Two Candidate Preferred Flow of Preferences by Polling Place [17496 19/11/2013 10:14:27      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,FromCandidateId,FromCandidatePartyAb,FromCandidatePartyNm,FromCandidateSurname,FromCandidateGivenNm,FromCandidateBallotPosition,ToCandidateId,ToCandidatePartyAb,ToCandidatePartyNm,ToCandidateSurname,ToCandidateGivenNm,ToCandidateBallotPosition,TransferCount,TransferPercent
"ACT","102","Fraser","8809","Dickson","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","8","50.000"
"ACT","102","Fraser","8809","Dickson","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","8","50.000"
"ACT","102","Fraser","8809","Dickson","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","6","27.270"
"ACT","102","Fraser","8809","Dickson","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","16","72.730"
"ACT","102","Fraser","8809","Dickson","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","7","77.780"
"ACT","102","Fraser","8809","Dickson","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","2","22.220"
"ACT","102","Fraser","8809","Dickson","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","32","78.050"
"ACT","102","Fraser","8809","Dickson","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","9","21.950"
"ACT","102","Fraser","8809","Dickson","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","184","89.320"
"ACT","102","Fraser","8809","Dickson","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","22","10.680"
"ACT","102","Fraser","8810","Downer","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","559","69.790"
"ACT","102","Fraser","8810","Downer","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","242","30.210"
"ACT","102","Fraser","8810","Downer","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","6","40.000"
"ACT","102","Fraser","8810","Downer","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","9","60.000"
"ACT","102","Fraser","8810","Downer","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","8","40.000"
"ACT","102","Fraser","8810","Downer","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","12","60.000"
"ACT","102","Fraser","8810","Downer","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","8","72.730"
"ACT","102","Fraser","8810","Downer","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","3","27.270"
"ACT","102","Fraser","8810","Downer","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","34","75.560"
"ACT","102","Fraser","8810","Downer","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","11","24.440"
"ACT","102","Fraser","8810","Downer","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","219","89.750"
"ACT","102","Fraser","8810","Downer","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","25","10.250"
"ACT","102","Fraser","8812","Evatt","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","658","36.580"
"ACT","102","Fraser","8812","Evatt","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","1141","63.420"
"ACT","102","Fraser","8812","Evatt","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","33","62.260"
"ACT","102","Fraser","8812","Evatt","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","20","37.740"
"ACT","102","Fraser","8812","Evatt","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","45","61.640"
"ACT","102","Fraser","8812","Evatt","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","28","38.360"
"ACT","102","Fraser","8812","Evatt","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","24","60.000"
"ACT","102","Fraser","8812","Evatt","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","16","40.000"
"ACT","102","Fraser","8812","Evatt","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","54","62.070"
"ACT","102","Fraser","8812","Evatt","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","33","37.930"
"ACT","102","Fraser","8812","Evatt","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","222","85.380"
"ACT","102","Fraser","8812","Evatt","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","38","14.620"
"ACT","102","Fraser","8813","Evatt South","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","378","41.220"
"ACT","102","Fraser","8813","Evatt South","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","539","58.780"
"ACT","102","Fraser","8813","Evatt South","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","14","50.000"
"ACT","102","Fraser","8813","Evatt South","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","14","50.000"
"ACT","102","Fraser","8813","Evatt South","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","21","51.220"
"ACT","102","Fraser","8813","Evatt South","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","20","48.780"
"ACT","102","Fraser","8813","Evatt South","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","11","68.750"
"ACT","102","Fraser","8813","Evatt South","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","5","31.250"
"ACT","102","Fraser","8813","Evatt South","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","24","52.170"
"ACT","102","Fraser","8813","Evatt South","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","22","47.830"
"ACT","102","Fraser","8813","Evatt South","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","140","89.170"
"ACT","102","Fraser","8813","Evatt South","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","17","10.830"
"ACT","102","Fraser","8814","Florey","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","537","40.250"
"ACT","102","Fraser","8814","Florey","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","797","59.750"
"ACT","102","Fraser","8814","Florey","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","18","50.000"
"ACT","102","Fraser","8814","Florey","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","18","50.000"
"ACT","102","Fraser","8814","Florey","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","28","56.000"
"ACT","102","Fraser","8814","Florey","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","22","44.000"
"ACT","102","Fraser","8814","Florey","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","15","62.500"
"ACT","102","Fraser","8814","Florey","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","9","37.500"
"ACT","102","Fraser","8814","Florey","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","49","69.010"
"ACT","102","Fraser","8814","Florey","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","22","30.990"
"ACT","102","Fraser","8814","Florey","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","24","13.260"
"ACT","102","Fraser","8814","Florey","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","157","86.740"
"ACT","102","Fraser","8816","Giralang","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","690","61.550"
"ACT","102","Fraser","8816","Giralang","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","431","38.450"
"ACT","102","Fraser","8816","Giralang","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","22","62.860"
"ACT","102","Fraser","8816","Giralang","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","13","37.140"
"ACT","102","Fraser","8816","Giralang","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","15","39.470"
"ACT","102","Fraser","8816","Giralang","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","23","60.530"
"ACT","102","Fraser","8816","Giralang","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","14","53.850"
"ACT","102","Fraser","8816","Giralang","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","12","46.150"
"ACT","102","Fraser","8816","Giralang","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","27","30.680"
"ACT","102","Fraser","8816","Giralang","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","61","69.320"
"ACT","102","Fraser","8816","Giralang","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","183","90.590"
"ACT","102","Fraser","8816","Giralang","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","19","9.410"
"ACT","102","Fraser","8819","Hall","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","112","58.950"
"ACT","102","Fraser","8819","Hall","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","78","41.050"
"ACT","102","Fraser","8819","Hall","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","2","40.000"
"ACT","102","Fraser","8819","Hall","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","3","60.000"
"ACT","102","Fraser","8819","Hall","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","1","25.000"
"ACT","102","Fraser","8819","Hall","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","3","75.000"
"ACT","102","Fraser","8819","Hall","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","4","80.000"
"ACT","102","Fraser","8819","Hall","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","1","20.000"
"ACT","102","Fraser","8819","Hall","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","5","55.560"
"ACT","102","Fraser","8819","Hall","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","4","44.440"
"ACT","102","Fraser","8819","Hall","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","41","93.180"
"ACT","102","Fraser","8819","Hall","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","3","6.820"
"ACT","102","Fraser","8821","Holt","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","1304","63.860"
"ACT","102","Fraser","8821","Holt","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","738","36.140"
"ACT","102","Fraser","8821","Holt","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","30","50.000"
"ACT","102","Fraser","8821","Holt","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","30","50.000"
"ACT","102","Fraser","8821","Holt","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","42","50.600"
"ACT","102","Fraser","8821","Holt","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","41","49.400"
"ACT","102","Fraser","8821","Holt","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","27","49.090"
"ACT","102","Fraser","8821","Holt","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","28","50.910"
"ACT","102","Fraser","8821","Holt","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","72","68.570"
"ACT","102","Fraser","8821","Holt","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","33","31.430"
"ACT","102","Fraser","8821","Holt","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","34","10.970"
"ACT","102","Fraser","8821","Holt","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","276","89.030"
"ACT","102","Fraser","8822","Jervis Bay","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","23","62.160"
"ACT","102","Fraser","8822","Jervis Bay","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","14","37.840"
"ACT","102","Fraser","8822","Jervis Bay","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","0","0.000"
"ACT","102","Fraser","8822","Jervis Bay","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","1","100.000"
"ACT","102","Fraser","8822","Jervis Bay","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","1","33.330"
"ACT","102","Fraser","8822","Jervis Bay","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","2","66.670"
"ACT","102","Fraser","8822","Jervis Bay","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","0","0.000"
"ACT","102","Fraser","8822","Jervis Bay","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","0","0.000"
"ACT","102","Fraser","8822","Jervis Bay","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","0","0.000"
"ACT","102","Fraser","8822","Jervis Bay","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","2","100.000"
"ACT","102","Fraser","8822","Jervis Bay","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","6","100.000"
"ACT","102","Fraser","8822","Jervis Bay","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","0","0.000"
"ACT","102","Fraser","8823","Kaleen","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","966","57.880"
"ACT","102","Fraser","8823","Kaleen","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","703","42.120"
"ACT","102","Fraser","8823","Kaleen","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","22","53.660"
"ACT","102","Fraser","8823","Kaleen","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","19","46.340"
"ACT","102","Fraser","8823","Kaleen","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","29","46.770"
"ACT","102","Fraser","8823","Kaleen","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","33","53.230"
"ACT","102","Fraser","8823","Kaleen","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","16","47.060"
"ACT","102","Fraser","8823","Kaleen","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","18","52.940"
"ACT","102","Fraser","8823","Kaleen","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","60","77.920"
"ACT","102","Fraser","8823","Kaleen","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","17","22.080"
"ACT","102","Fraser","8823","Kaleen","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","213","91.030"
"ACT","102","Fraser","8823","Kaleen","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","21","8.970"
"ACT","102","Fraser","8824","Kaleen South","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","649","59.110"
"ACT","102","Fraser","8824","Kaleen South","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","449","40.890"
"ACT","102","Fraser","8824","Kaleen South","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","22","64.710"
"ACT","102","Fraser","8824","Kaleen South","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","12","35.290"
"ACT","102","Fraser","8824","Kaleen South","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","17","39.530"
"ACT","102","Fraser","8824","Kaleen South","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","26","60.470"
"ACT","102","Fraser","8824","Kaleen South","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","16","59.260"
"ACT","102","Fraser","8824","Kaleen South","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","11","40.740"
"ACT","102","Fraser","8824","Kaleen South","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","29","60.420"
"ACT","102","Fraser","8824","Kaleen South","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","19","39.580"
"ACT","102","Fraser","8824","Kaleen South","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","188","87.440"
"ACT","102","Fraser","8824","Kaleen South","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","27","12.560"
"ACT","102","Fraser","8825","Latham","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","823","61.140"
"ACT","102","Fraser","8825","Latham","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","523","38.860"
"ACT","102","Fraser","8825","Latham","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","16","42.110"
"ACT","102","Fraser","8825","Latham","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","22","57.890"
"ACT","102","Fraser","8825","Latham","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","33","50.770"
"ACT","102","Fraser","8825","Latham","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","32","49.230"
"ACT","102","Fraser","8825","Latham","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","12","37.500"
"ACT","102","Fraser","8825","Latham","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","20","62.500"
"ACT","102","Fraser","8825","Latham","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","47","64.380"
"ACT","102","Fraser","8825","Latham","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","26","35.620"
"ACT","102","Fraser","8825","Latham","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","193","86.160"
"ACT","102","Fraser","8825","Latham","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","31","13.840"
"ACT","102","Fraser","8826","Lyneham","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","1279","69.850"
"ACT","102","Fraser","8826","Lyneham","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","552","30.150"
"ACT","102","Fraser","8826","Lyneham","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","25","41.670"
"ACT","102","Fraser","8826","Lyneham","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","35","58.330"
"ACT","102","Fraser","8826","Lyneham","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","29","56.860"
"ACT","102","Fraser","8826","Lyneham","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","22","43.140"
